0,134
1,273
2,272
3,189
4,79
5,35
6,11
7,4
8,2
9,0
10,1
9
12,5
13,6
14,3
15,0
16,0
17,0
18,1
,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,1
49,0
50,0
51,1
52,0
53,0
54,1
55,0
56,1
57,1
58,0
59,1
60,0
61,2
62,0
63,3
64,1
65,2
66,0
67,1
68,1
69,1
70,1
71,2
72,1
73,3
74,2
75,1
76,0
77,2
78,0
79,0
80,0
81,1
